Image,brisque,nrqm,pi,nima,paq2piq,cnniqa,dbcnn,musiq-ava,musiq-koniq,musiq-spaq,clipiqa,clipiqa+,tre-koniq,topiq_nr,qalign,topiq_iaa,topiq_iaa_res50,laion_aes,antelopev2,arcface,buffalo,avset,distance,confi,Score
20_voice_en_34935165_dinet,10.13644411,6.60102887,3.332662567,5.445109075,62.35042301,0.526687577,0.454152812,4.364140205,63.57454394,65.63073143,0.577654724,0.639564856,46.14911149,0.408851129,0.290389844,4.496005899,4.630364547,4.703520071,0.720287217,0.786707266,0.718193607,-1,3.999893188,0.131379128,1.4
20_voice_en_34935165_dreamtalk,14.01849606,7.465325439,3.733826819,4.380726898,75.93034978,0.691445454,0.595609171,3.985214437,65.01306912,63.55778061,0.644957505,0.655824874,83.78203877,0.605864181,0.238184709,3.615326219,4.099571368,4.896840795,0.612689203,0.648582647,0.608384116,-1,3.903459549,0.525872231,2.8
20_voice_en_34935165_iplap,11.5556224,6.191934745,3.517273631,4.97096169,59.30164934,0.51980784,0.423889193,4.3280787,53.09639323,63.08634121,0.548384744,0.599094682,41.11239012,0.388794004,0.241321068,4.164277068,4.57364357,4.80534384,0.965767544,0.955410329,0.956487881,0,1.818151474,3.300204277,2.1
20_voice_en_34935165_mkittalk,17.50500993,4.959916485,5.52551926,3.721052614,68.28300308,0.420050663,0.41467684,3.501368671,46.82566076,56.41856206,0.590835159,0.669080862,64.05451473,0.434997367,0.118529879,3.266005426,3.275633641,4.661751659,0.774964184,0.824133306,0.78586328,-3,1.958536148,1.127900124,2.9
20_voice_en_34935165_sad,10.80609245,6.414514344,4.245789481,5.544538219,75.95485677,0.499133039,0.517963532,4.429656644,72.81235793,69.92736367,0.477199562,0.692141117,75.13205078,0.520329093,0.380844471,4.498133519,4.471087757,5.152556063,0.860265348,0.887003625,0.866536721,0,3.37755394,0.655797958,4.6
20_voice_en_34935165_vidtalk,24.32670239,3.236895622,5.35154743,4.916662587,55.38843903,0.349147439,0.302056292,3.97559753,54.44842646,56.69906786,0.434429012,0.544675751,24.96312923,0.290871199,0.157570071,4.002454895,4.286192043,4.749300704,0.762435303,0.801752447,0.737980769,-1,5.849719048,0.545581818,2.3
20_voice_en_34935165_wavlip,24.07010286,6.034452996,4.04525217,4.168185038,56.7107371,0.672052859,0.423712417,4.257831809,43.89744042,56.91013381,0.371940947,0.451190101,37.28338528,0.375023671,0.149548946,3.715496988,4.444599558,4.272556619,0.880934286,0.890926419,0.85533711,-2,6.789196968,0.347885132,1.8
20_voice_en_34935167_ahead,27.87628731,4.756634524,5.443736005,3.865077254,74.63973016,0.558466402,0.511750132,3.702247962,52.27264107,62.98850813,0.578276262,0.688137007,76.7694698,0.538062575,0.181339354,3.460075972,3.748442136,4.663824593,0.686866662,0.663090132,0.652101234,1,1.895630836,2.536643982,2.3
20_voice_en_34935167_dinet,10.85355552,6.543212278,3.399645092,5.42990728,62.1959448,0.525640693,0.450327267,4.355052309,63.18765504,65.43578626,0.572284786,0.637479142,45.69471144,0.406425395,0.289491656,4.485238617,4.610513142,4.657993637,0.715728352,0.779504646,0.713994085,-1,2.775450706,1.559955597,2.8
20_voice_en_34935167_dreamtalk,15.26753536,7.505133557,3.749435587,4.341107702,76.1217142,0.693341118,0.586915357,3.985681795,63.82808518,63.81496606,0.643977522,0.657453271,82.7409416,0.598679765,0.229711121,3.579091485,4.094432531,4.919519554,0.604640887,0.633232099,0.600762807,-1,3.43836689,0.387235641,1.2
20_voice_en_34935167_iplap,11.62029273,6.155060002,3.543801784,4.979286789,59.38480352,0.519834912,0.423697052,4.333412585,53.0968747,62.99433175,0.555697358,0.602371445,40.96187543,0.38859254,0.242952024,4.181127874,4.575287609,4.822303348,0.967886724,0.95190866,0.960401669,0,1.279462814,4.46701622,2
20_voice_en_34935167_mkittalk,18.07991874,4.930921738,5.357262028,3.734417919,70.08608728,0.429412314,0.409314998,3.512959584,48.31020304,57.5736197,0.563900298,0.665436646,65.16364262,0.439511175,0.133839808,3.29859647,3.369469369,4.765561402,0.817320465,0.864914379,0.831908549,-3,1.03812027,1.782554626,3.4
20_voice_en_34935167_sad,8.339820171,6.532931126,4.2960219,5.535207034,76.14183396,0.491608289,0.515957406,4.491828513,72.6908555,69.91537458,0.470824459,0.685073562,74.60074902,0.520952024,0.352167665,4.479357078,4.459063885,5.111512815,0.869714284,0.902128213,0.86413729,0,2.146281242,1.324311256,4.9
20_voice_en_34935167_vidtalk,24.8289906,3.22738981,5.361964708,4.923615072,55.10176435,0.348472971,0.305106511,3.975919174,54.52342437,56.79466743,0.444775879,0.548931422,24.54307343,0.289971274,0.162813416,3.992946682,4.285536,4.719707915,0.770365566,0.803971317,0.742111084,-1,4.926657677,0.539589882,2
20_voice_en_34935167_wavlip,24.36847438,6.044925396,4.050281798,4.178128862,56.2559138,0.673708398,0.42607563,4.266345408,43.46163565,56.54890974,0.362887111,0.452464986,36.82473102,0.374395854,0.149018582,3.719701482,4.432405964,4.214988211,0.878198207,0.893463884,0.846014442,-2,5.393172264,0.232118607,2.2
20_voice_en_34935169_ahead,27.15461256,4.758275283,5.789011675,3.899459014,74.62058255,0.554273789,0.528369114,3.677805634,55.3317479,64.32161334,0.561992181,0.687759128,77.81707286,0.543916833,0.167578718,3.463667205,3.70168918,4.689042801,0.710469342,0.678883144,0.67408702,0,3.800364494,0.878487587,1.8
20_voice_en_34935169_dinet,10.1707788,6.571695901,3.356776438,5.450872932,62.29347163,0.526657267,0.45377745,4.360511441,63.53113669,65.32538066,0.576081852,0.638266716,45.92327889,0.409370563,0.295764821,4.486222013,4.587864687,4.694897283,0.724549047,0.785872774,0.716826772,-1,4.210338593,0.515307426,2.1
20_voice_en_34935169_dreamtalk,13.84446755,7.395160921,3.637379788,4.414965921,75.98552583,0.691354755,0.594130366,3.968693053,64.28486374,63.40551026,0.655296653,0.663721923,83.54010734,0.589902442,0.239303525,3.587032113,4.104677612,4.902344078,0.616999938,0.628936632,0.605860651,-1,5.085761547,0.33762598,1.7
20_voice_en_34935169_iplap,11.62195898,6.171900672,3.530571576,4.987621103,59.46003196,0.520439551,0.423447928,4.323836568,53.14045652,63.03851265,0.553966531,0.600664568,40.97547599,0.38917734,0.245119519,4.157828147,4.567006645,4.806456796,0.960683933,0.951298818,0.95065085,0,2.106826782,2.704137802,3.4
20_voice_en_34935169_mkittalk,18.24944415,4.839411418,5.309087173,3.744662563,69.37937302,0.417414663,0.425032075,3.483132228,47.75180427,56.24309347,0.579635438,0.669613035,64.89345476,0.44171277,0.124922831,3.243379873,3.29315934,4.709427256,0.807529993,0.86352297,0.821867466,-3,1.565396309,1.362819672,3.5
20_voice_en_34935169_sad,9.099485404,6.520570507,4.252293101,5.549664788,76.00371372,0.496704995,0.51812042,4.441447183,72.46950553,69.99203167,0.481347233,0.686059233,74.69034222,0.524917757,0.359594779,4.485062498,4.466817569,5.088766339,0.874175955,0.89553291,0.870736277,-1,3.660423279,0.926990509,4.8
20_voice_en_34935169_vidtalk,24.8012004,3.229890642,5.369565317,4.944457983,55.17980828,0.351060685,0.299618546,3.978584812,54.2519385,56.53173939,0.437315507,0.547721443,24.82776733,0.287562379,0.164381426,3.998540972,4.282393221,4.741497328,0.759674227,0.800923905,0.736922105,-1,7.295245171,0.40605545,2
20_voice_en_34935169_wavlip,24.32297682,6.023793685,4.050557418,4.173967114,56.6598745,0.671661301,0.423106042,4.258281426,43.44898611,56.85736552,0.372436116,0.459058552,36.72335756,0.375468496,0.151881735,3.71197338,4.427634082,4.297594828,0.876109498,0.893284288,0.847259963,-3,7.181939602,0.879729748,2.5
3_voice_en_34960039_ahead,30.53625558,4.874826501,5.567433841,4.222900977,74.29240213,0.499246245,0.519318269,3.468986363,49.46429701,71.72130353,0.485211785,0.64640286,76.81745367,0.547960945,0.107445485,3.292311723,3.594962136,4.696601798,0.753136479,0.789218295,0.742756282,0,6.20570612,0.879976749,2.7
3_voice_en_34960039_dinet,43.26303173,5.543468196,4.115100746,5.23474096,64.99686068,0.591417648,0.456939967,4.409193795,60.12456215,70.45744387,0.609761725,0.6769444,61.62252084,0.441372577,0.270562288,4.179139279,4.566101032,5.04983661,0.784173706,0.826106169,0.774333538,-1,5.018235207,0.62030983,3.8
3_voice_en_34960039_dreamtalk,33.40751238,5.406219758,4.908923051,4.346860203,75.24034142,0.620549977,0.574449555,3.588802763,53.59681683,73.46266949,0.537009122,0.645394701,79.4444363,0.581639137,0.194757682,3.450542979,3.67723968,4.74159898,0.725653429,0.776393096,0.740738069,-1,4.58686924,0.275812149,3
3_voice_en_34960039_iplap,46.2641274,5.337537048,4.231996343,5.109787068,63.02989068,0.585659403,0.440726579,4.361871661,54.08308845,68.53760732,0.573733445,0.652257054,56.63005109,0.399972991,0.199138445,4.010537862,4.524063551,5.061186257,0.956426352,0.973586087,0.956751678,0,2.080114365,4.56098938,2.7
3_voice_en_34960039_mkittalk,43.54080812,4.338987833,5.729378124,3.960488498,69.42225984,0.382223442,0.399148486,3.199504757,40.37023646,65.88568445,0.562839701,0.596886358,63.35629525,0.4709785,0.031140213,3.197218536,3.086246237,4.540789949,0.797105852,0.844836723,0.793600789,-3,4.647536278,0.694826126,2.8
3_voice_en_34960039_sad,46.02729076,4.546797391,5.835764234,5.262181283,75.14498064,0.446441298,0.462482311,4.034453496,62.60644289,71.88339491,0.446789456,0.620762996,77.80822338,0.511487484,0.288907734,3.839495454,4.12437827,5.15518218,0.831405143,0.848250043,0.812499524,0,5.28864336,0.949834347,4.6
3_voice_en_34960039_vidtalk,52.27817803,3.592747553,5.704512159,5.301645579,54.38989016,0.294549738,0.296399626,3.792160238,49.93881993,64.61525059,0.448868784,0.58887791,35.22275975,0.323028482,0.120921269,3.773804384,4.150711862,5.024980537,0.857059713,0.874716045,0.853614883,-1,6.806381702,0.333731174,2.9
3_voice_en_34960039_wavlip,56.2710476,5.085957646,4.565901362,4.721915861,54.64857278,0.512318088,0.402167314,4.299204681,42.99395489,59.12500194,0.374801989,0.473184807,42.73731383,0.367082898,0.11572732,3.868549524,4.205170067,4.573051167,0.872221757,0.88866595,0.869461115,-2,7.166862965,0.656646252,1.8
3_voice_en_34960040_ahead,30.83018141,4.800770069,5.585754689,4.188770984,73.97878197,0.48071672,0.514583641,3.470713105,49.51272976,72.23804438,0.478465551,0.649768712,75.92363691,0.535946739,0.103153288,3.243387284,3.560961646,4.716649701,0.739254249,0.77529763,0.727448216,0,3.692656517,0.046437263,3
3_voice_en_34960040_dinet,43.30928187,5.550866002,4.103088325,5.265190241,65.0740636,0.591444901,0.458169847,4.404990202,60.56212722,70.39920808,0.606544042,0.67504161,61.95892389,0.441566398,0.275671875,4.177548253,4.56451662,5.094851428,0.801443338,0.846425567,0.799405185,-1,4.81883049,0.477766037,3.8
3_voice_en_34960040_dreamtalk,33.06903854,5.471566458,4.956410111,4.477912306,75.52870678,0.627754673,0.584052869,3.618608723,54.03857958,73.5734226,0.542065592,0.653743577,80.2235929,0.583682479,0.200571895,3.458601911,3.701383671,4.731394475,0.741275382,0.787126274,0.750794483,-1,3.759337425,0.923060417,3
3_voice_en_34960040_iplap,46.25850027,5.338890614,4.219465174,5.112026392,63.02115971,0.58592986,0.441147502,4.359310284,54.12124424,68.72283701,0.567068727,0.649651589,56.92039681,0.400964067,0.199760745,4.008420027,4.522394166,5.06377404,0.956556853,0.973132344,0.960386351,0,1.052376747,3.125235558,3.2
3_voice_en_34960040_mkittalk,43.48638241,4.297955913,5.833191061,4.022639202,69.44529946,0.375159132,0.390891173,3.173460494,39.67515615,66.35521716,0.520787289,0.560893196,62.31249355,0.461383787,0.030087157,3.213712278,3.122601113,4.567202504,0.764763371,0.807082157,0.754166694,-3,3.500811577,0.522210121,2.9
3_voice_en_34960040_sad,43.20952187,4.815399586,5.670284675,5.382301239,75.48006719,0.433846877,0.477048417,4.020782645,63.97553535,72.41937274,0.441190647,0.623071999,77.65495831,0.514744453,0.280504732,3.866768864,4.112873347,5.163051906,0.845115146,0.868447051,0.830948089,0,3.386374474,0.922371864,5
3_voice_en_34960040_vidtalk,52.09464402,3.576885413,5.697981036,5.36517747,54.23298722,0.292232895,0.294857173,3.802089917,49.9598963,64.80632801,0.446750093,0.58594362,35.08091117,0.323341886,0.118776231,3.762649146,4.14467613,5.024504263,0.847260365,0.872911643,0.834704889,-1,5.185068607,0.408813953,1.8
3_voice_en_34960040_wavlip,55.67816546,5.104185421,4.567032252,4.735024808,55.04446829,0.498715803,0.405480933,4.311033997,42.99671055,59.34053939,0.355712969,0.461448497,42.31512666,0.366420627,0.118553365,3.863880399,4.199358212,4.570821172,0.876770273,0.890579287,0.873725078,-2,5.675825119,0.846754074,1.8
3_voice_en_34960041_ahead,30.23637559,4.869714882,5.418607963,4.214101355,74.1884641,0.490083682,0.524316769,3.461810405,51.3861757,72.51782729,0.470591627,0.635543214,77.10115498,0.541207578,0.094318716,3.291744997,3.53049584,4.666028778,0.747913451,0.78883984,0.746980851,1,6.063992023,0.494130611,3.4
3_voice_en_34960041_dinet,43.43917751,5.537506832,4.131304323,5.243589042,65.00050415,0.591687241,0.456954981,4.403450122,60.25038639,70.33165381,0.613555768,0.678035459,61.40137944,0.440544764,0.272144342,4.18066148,4.572573758,5.140020647,0.803064495,0.846550508,0.792389062,-1,6.014072895,0.697293758,4.3
3_voice_en_34960041_dreamtalk,29.66034229,5.605880774,4.799664552,4.506590353,75.74913519,0.63488733,0.604812345,3.639541247,54.7362487,73.90176006,0.552038373,0.658516768,81.21452863,0.591647354,0.197701963,3.474866541,3.703172339,4.784842634,0.731654139,0.783757943,0.742680363,-1,5.048128128,0.224516869,3.1
3_voice_en_34960041_iplap,46.39675406,5.326183601,4.248636262,5.113286468,62.92823157,0.585099602,0.440374843,4.358608065,53.82935201,68.43966183,0.570311349,0.650482789,56.26822139,0.399035882,0.201029203,4.006680761,4.519166036,5.07103852,0.947413499,0.968674547,0.950430651,0,2.129120827,3.697259903,3.2
3_voice_en_34960041_mkittalk,37.02023675,4.68870363,5.348755561,4.310636441,71.55193924,0.390206067,0.4585353,3.288186138,42.86080538,68.57796109,0.579542137,0.589311539,67.08847013,0.490177458,0.054181149,3.295743631,3.259141939,4.543446196,0.788574213,0.848457903,0.792208213,-3,5.22981739,0.261370659,3.4
3_voice_en_34960041_sad,45.08692699,4.592740938,5.822857746,5.401397547,75.12799363,0.434271486,0.463465565,4.018826835,64.63912029,72.33308566,0.448961552,0.626380236,76.55204436,0.511857528,0.28063706,3.886629518,4.101352308,5.249758173,0.845413494,0.861747401,0.826831329,0,5.064053535,0.028287888,4.6
3_voice_en_34960041_vidtalk,52.82055582,3.567933473,5.740139043,5.322789678,54.42358791,0.296412248,0.299366186,3.802641825,50.06652038,64.69834354,0.452555557,0.591390328,35.09913382,0.323109332,0.120081366,3.754945512,4.147781876,5.040252394,0.846402583,0.877884258,0.844534405,-1,7.429711342,0.69372654,2.3
3_voice_en_34960041_wavlip,56.52089376,5.06486655,4.60360306,4.724415086,54.43060307,0.508095118,0.405194053,4.304815027,42.74723581,58.60423527,0.371318864,0.470294842,42.23986511,0.365064372,0.115403027,3.901696443,4.225332405,4.571655977,0.870224251,0.878701346,0.867062518,-2,8.027727127,0.240686417,1.9
3_voice_en_34960042_ahead,31.90264492,4.893372993,5.49879022,4.266925345,74.216422,0.493032961,0.510301773,3.481708115,50.96534288,72.0566763,0.461125916,0.632707367,76.40240437,0.538735165,0.118847682,3.301594054,3.566682749,4.73365292,0.750846823,0.783641643,0.731272938,0,6.385208607,0.332926273,2.8
3_voice_en_34960042_dinet,42.68946221,5.561553439,4.076889696,5.229064387,65.51171439,0.59138367,0.459776624,4.405860888,60.66978603,70.64039264,0.622218498,0.678154946,62.2794958,0.442545716,0.273505372,4.17947985,4.568555359,5.091336981,0.800327273,0.834108332,0.790179527,0,4.535014153,0.64662075,3.5
3_voice_en_34960042_dreamtalk,32.86382749,5.423118921,4.912659667,4.388925873,75.46116358,0.624271282,0.575032579,3.612795263,53.63004373,73.45877427,0.54570593,0.648113115,79.33323995,0.578091878,0.205233045,3.451933339,3.680566373,4.739692517,0.732132559,0.793360138,0.739123448,-1,4.589520454,0.768990517,2.3
3_voice_en_34960042_iplap,46.39928609,5.333254002,4.230889195,5.120840702,63.08037619,0.585647052,0.441251384,4.357169135,54.00726888,68.57860715,0.575674248,0.651149487,56.6855475,0.399396416,0.199210571,4.007720141,4.521141076,5.066709479,0.953074285,0.97277786,0.956075171,0,0.914182663,5.19402504,1.5
3_voice_en_34960042_mkittalk,41.61725301,4.350968886,5.779837306,4.032675499,69.40361165,0.368177144,0.409519319,3.22739951,39.53759359,66.78622325,0.523749445,0.574894371,62.83885044,0.473432322,0.037254232,3.197818036,3.152945258,4.501946194,0.786538249,0.837200038,0.779809681,-3,5.533304214,0.255366325,3
3_voice_en_34960042_sad,46.3483801,4.337033127,5.96940198,5.298905984,75.35649517,0.445915284,0.464237707,4.018076103,63.74172485,72.10227324,0.439430033,0.615762957,76.68335694,0.508099681,0.292735573,3.84294534,4.130431773,5.135394184,0.805546222,0.829050425,0.789017736,-1,3.894080162,0.702179909,4
3_voice_en_34960042_vidtalk,52.36119573,3.577072823,5.709724779,5.352026942,54.47303444,0.293988025,0.295207422,3.806627844,49.95444619,64.9538613,0.448294431,0.588289679,34.91554033,0.325423418,0.122909995,3.75009881,4.159554436,5.017712628,0.852030231,0.875171764,0.837513514,-1,6.303525925,0.169787407,1.7
3_voice_en_34960042_wavlip,56.37366659,5.076987766,4.546747823,4.745714318,54.91066041,0.507614831,0.405655655,4.309489258,43.04350981,59.33887176,0.374640909,0.470742673,42.67293526,0.370351207,0.116733876,3.871695825,4.204133143,4.549916665,0.877315898,0.89415008,0.874987826,-2,6.949133396,0.774350643,2.1
3_voice_en_34960089_ahead,31.04517257,4.71676592,5.554874374,4.123779418,74.13114672,0.482362542,0.515318627,3.479157442,50.73874468,72.57901521,0.481766861,0.640640705,75.22929737,0.532737103,0.100991329,3.278136913,3.56468142,4.753526434,0.741987637,0.77257885,0.722867034,1,5.770802975,0.983920574,2.4
3_voice_en_34960089_dinet,42.94218228,5.556892498,4.091012133,5.258640009,65.03806168,0.591036226,0.46017686,4.41061372,60.72316789,70.23299157,0.611537231,0.67679001,62.31768163,0.443228476,0.272399761,4.182918785,4.561098127,5.127266733,0.802693015,0.841824571,0.799686028,-1,5.717842579,0.909326077,3
3_voice_en_34960089_dreamtalk,33.72160663,5.401248296,4.977717489,4.396350673,75.27432653,0.61780269,0.578926702,3.60167801,53.66138957,73.59671815,0.575964157,0.64556249,79.3716777,0.581267328,0.189501557,3.476515384,3.66030501,4.774113416,0.737765156,0.785889738,0.747155525,-1,4.823872566,0.966555595,3.2
3_voice_en_34960089_iplap,45.72130031,5.358918109,4.192949427,5.113288214,63.13374882,0.586351681,0.443237862,4.361023986,54.35199846,68.76657823,0.569521203,0.650670388,57.22544779,0.402946304,0.199577312,4.012965918,4.523087245,5.078866498,0.949493198,0.96784214,0.952674455,0,1.279192924,4.746787071,3
3_voice_en_34960089_mkittalk,42.59165127,4.294527682,5.904574167,3.938934578,69.29318502,0.381625612,0.398928496,3.212530199,39.69244499,66.15765752,0.56136639,0.580567216,61.73440267,0.466337257,0.035066527,3.191704018,3.137346888,4.590496131,0.794540766,0.842616831,0.789328645,-3,4.631960869,0.4109478,2.5
